Notes,States,States Code,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,Sex,Sex Code,Count
,Nebraska,31,2004,2004,Leukemias,35011-35043,Male,M,168
,Nebraska,31,2004,2004,Liver,21071,Female,F,17
,Nebraska,31,2004,2004,Liver,21071,Male,M,45
,Nebraska,31,2004,2004,Lung and Bronchus,22030,Female,F,499
,Nebraska,31,2004,2004,Lung and Bronchus,22030,Male,M,741
,Nebraska,31,2004,2004,Melanoma of the Skin,25010,Female,F,140
,Nebraska,31,2004,2004,Melanoma of the Skin,25010,Male,M,175
,Nebraska,31,2004,2004,Myeloma,34000,Female,F,64
,Nebraska,31,2004,2004,Myeloma,34000,Male,M,60
,Nebraska,31,2004,2004,Non-Hodgkin Lymphoma,33041-33042,Female,F,175
,Nebraska,31,2004,2004,Non-Hodgkin Lymphoma,33041-33042,Male,M,213
,Nebraska,31,2004,2004,Oral Cavity and Pharynx,20010-20100,Female,F,66
,Nebraska,31,2004,2004,Oral Cavity and Pharynx,20010-20100,Male,M,122
,Nebraska,31,2004,2004,Ovary,27040,Female,F,116
,Nebraska,31,2004,2004,Pancreas,21100,Female,F,83
,Nebraska,31,2004,2004,Pancreas,21100,Male,M,102
,Nebraska,31,2004,2004,Prostate,28010,Male,M,1287
,Nebraska,31,2004,2004,Stomach,21020,Female,F,20
,Nebraska,31,2004,2004,Stomach,21020,Male,M,68
,Nebraska,31,2004,2004,Thyroid,32010,Female,F,145
,Nebraska,31,2004,2004,Thyroid,32010,Male,M,33
,Nebraska,31,2004,2004,Urinary Bladder invasive and in situ,29010,Female,F,112
,Nebraska,31,2004,2004,Urinary Bladder invasive and in situ,29010,Male,M,311
,Nebraska,31,2005,2005,Brain and Other Nervous System,31010-31040,Female,F,73
,Nebraska,31,2005,2005,Brain and Other Nervous System,31010-31040,Male,M,68
,Nebraska,31,2005,2005,Breast,26000,Female,F,1201
,Nebraska,31,2005,2005,Cervix Uteri,27010,Female,F,64
,Nebraska,31,2005,2005,Colon and Rectum,21041-21052,Female,F,535
,Nebraska,31,2005,2005,Colon and Rectum,21041-21052,Male,M,570
,Nebraska,31,2005,2005,Corpus Uteri,27020,Female,F,249
,Nebraska,31,2005,2005,Esophagus,21010,Male,M,69
,Nebraska,31,2005,2005,Gallbladder,21080,Female,F,17
,Nebraska,31,2005,2005,Kidney and Renal Pelvis,29020,Female,F,113
,Nebraska,31,2005,2005,Kidney and Renal Pelvis,29020,Male,M,167
,Nebraska,31,2005,2005,Larynx,22020,Male,M,59
,Nebraska,31,2005,2005,Leukemias,35011-35043,Female,F,122
,Nebraska,31,2005,2005,Leukemias,35011-35043,Male,M,167
,Nebraska,31,2005,2005,Liver,21071,Female,F,26
,Nebraska,31,2005,2005,Liver,21071,Male,M,51
,Nebraska,31,2005,2005,Lung and Bronchus,22030,Female,F,518
,Nebraska,31,2005,2005,Lung and Bronchus,22030,Male,M,681
,Nebraska,31,2005,2005,Melanoma of the Skin,25010,Female,F,149
,Nebraska,31,2005,2005,Melanoma of the Skin,25010,Male,M,192
,Nebraska,31,2005,2005,Myeloma,34000,Female,F,49
,Nebraska,31,2005,2005,Myeloma,34000,Male,M,61
,Nebraska,31,2005,2005,Non-Hodgkin Lymphoma,33041-33042,Female,F,202
,Nebraska,31,2005,2005,Non-Hodgkin Lymphoma,33041-33042,Male,M,208
,Nebraska,31,2005,2005,Oral Cavity and Pharynx,20010-20100,Female,F,56
,Nebraska,31,2005,2005,Oral Cavity and Pharynx,20010-20100,Male,M,140
,Nebraska,31,2005,2005,Ovary,27040,Female,F,135
,Nebraska,31,2005,2005,Pancreas,21100,Female,F,104
,Nebraska,31,2005,2005,Pancreas,21100,Male,M,116
,Nebraska,31,2005,2005,Prostate,28010,Male,M,1343
,Nebraska,31,2005,2005,Stomach,21020,Female,F,35
,Nebraska,31,2005,2005,Stomach,21020,Male,M,66
,Nebraska,31,2005,2005,Thyroid,32010,Female,F,144
,Nebraska,31,2005,2005,Thyroid,32010,Male,M,52
,Nebraska,31,2005,2005,Urinary Bladder invasive and in situ,29010,Female,F,104
,Nebraska,31,2005,2005,Urinary Bladder invasive and in situ,29010,Male,M,312
,Nebraska,31,2006,2006,Brain and Other Nervous System,31010-31040,Female,F,56
,Nebraska,31,2006,2006,Brain and Other Nervous System,31010-31040,Male,M,75
,Nebraska,31,2006,2006,Breast,26000,Female,F,1304
,Nebraska,31,2006,2006,Cervix Uteri,27010,Female,F,52
,Nebraska,31,2006,2006,Colon and Rectum,21041-21052,Female,F,540
,Nebraska,31,2006,2006,Colon and Rectum,21041-21052,Male,M,536
,Nebraska,31,2006,2006,Corpus Uteri,27020,Female,F,224
,Nebraska,31,2006,2006,Esophagus,21010,Female,F,22
,Nebraska,31,2006,2006,Esophagus,21010,Male,M,62
,Nebraska,31,2006,2006,Kidney and Renal Pelvis,29020,Female,F,109
,Nebraska,31,2006,2006,Kidney and Renal Pelvis,29020,Male,M,195
,Nebraska,31,2006,2006,Larynx,22020,Male,M,58
,Nebraska,31,2006,2006,Leukemias,35011-35043,Female,F,128
,Nebraska,31,2006,2006,Leukemias,35011-35043,Male,M,188
,Nebraska,31,2006,2006,Liver,21071,Female,F,17
,Nebraska,31,2006,2006,Liver,21071,Male,M,49
,Nebraska,31,2006,2006,Lung and Bronchus,22030,Female,F,519
,Nebraska,31,2006,2006,Lung and Bronchus,22030,Male,M,684
,Nebraska,31,2006,2006,Melanoma of the Skin,25010,Female,F,133
,Nebraska,31,2006,2006,Melanoma of the Skin,25010,Male,M,190
,Nebraska,31,2006,2006,Myeloma,34000,Female,F,38
,Nebraska,31,2006,2006,Myeloma,34000,Male,M,66
,Nebraska,31,2006,2006,Non-Hodgkin Lymphoma,33041-33042,Female,F,193
,Nebraska,31,2006,2006,Non-Hodgkin Lymphoma,33041-33042,Male,M,208
,Nebraska,31,2006,2006,Oral Cavity and Pharynx,20010-20100,Female,F,67
,Nebraska,31,2006,2006,Oral Cavity and Pharynx,20010-20100,Male,M,143
,Nebraska,31,2006,2006,Ovary,27040,Female,F,124
,Nebraska,31,2006,2006,Pancreas,21100,Female,F,106
,Nebraska,31,2006,2006,Pancreas,21100,Male,M,124
,Nebraska,31,2006,2006,Prostate,28010,Male,M,1377
,Nebraska,31,2006,2006,Stomach,21020,Female,F,30
,Nebraska,31,2006,2006,Stomach,21020,Male,M,76
,Nebraska,31,2006,2006,Thyroid,32010,Female,F,166
,Nebraska,31,2006,2006,Thyroid,32010,Male,M,49
,Nebraska,31,2006,2006,Urinary Bladder invasive and in situ,29010,Female,F,93
,Nebraska,31,2006,2006,Urinary Bladder invasive and in situ,29010,Male,M,299
,Nebraska,31,2007,2007,Brain and Other Nervous System,31010-31040,Female,F,65
,Nebraska,31,2007,2007,Brain and Other Nervous System,31010-31040,Male,M,72
,Nebraska,31,2007,2007,Breast,26000,Female,F,1197
,Nebraska,31,2007,2007,Cervix Uteri,27010,Female,F,69
,Nebraska,31,2007,2007,Colon and Rectum,21041-21052,Female,F,524
,Nebraska,31,2007,2007,Colon and Rectum,21041-21052,Male,M,564
,Nebraska,31,2007,2007,Corpus Uteri,27020,Female,F,273
,Nebraska,31,2007,2007,Esophagus,21010,Female,F,21
,Nebraska,31,2007,2007,Esophagus,21010,Male,M,79
,Nebraska,31,2007,2007,Gallbladder,21080,Female,F,17
,Nebraska,31,2007,2007,Kidney and Renal Pelvis,29020,Female,F,129
,Nebraska,31,2007,2007,Kidney and Renal Pelvis,29020,Male,M,187
,Nebraska,31,2007,2007,Larynx,22020,Male,M,62
,Nebraska,31,2007,2007,Leukemias,35011-35043,Female,F,130
,Nebraska,31,2007,2007,Leukemias,35011-35043,Male,M,174
,Nebraska,31,2007,2007,Liver,21071,Male,M,59
,Nebraska,31,2007,2007,Lung and Bronchus,22030,Female,F,595
,Nebraska,31,2007,2007,Lung and Bronchus,22030,Male,M,696
,Nebraska,31,2007,2007,Melanoma of the Skin,25010,Female,F,157
,Nebraska,31,2007,2007,Melanoma of the Skin,25010,Male,M,174
,Nebraska,31,2007,2007,Myeloma,34000,Female,F,50
,Nebraska,31,2007,2007,Myeloma,34000,Male,M,61
,Nebraska,31,2007,2007,Non-Hodgkin Lymphoma,33041-33042,Female,F,187
,Nebraska,31,2007,2007,Non-Hodgkin Lymphoma,33041-33042,Male,M,221
,Nebraska,31,2007,2007,Oral Cavity and Pharynx,20010-20100,Female,F,78
,Nebraska,31,2007,2007,Oral Cavity and Pharynx,20010-20100,Male,M,143
,Nebraska,31,2007,2007,Ovary,27040,Female,F,116
,Nebraska,31,2007,2007,Pancreas,21100,Female,F,119
,Nebraska,31,2007,2007,Pancreas,21100,Male,M,96
,Nebraska,31,2007,2007,Prostate,28010,Male,M,1507
,Nebraska,31,2007,2007,Stomach,21020,Female,F,43
,Nebraska,31,2007,2007,Stomach,21020,Male,M,62
,Nebraska,31,2007,2007,Thyroid,32010,Female,F,181
,Nebraska,31,2007,2007,Thyroid,32010,Male,M,45
,Nebraska,31,2007,2007,Urinary Bladder invasive and in situ,29010,Female,F,119
,Nebraska,31,2007,2007,Urinary Bladder invasive and in situ,29010,Male,M,320
,Nebraska,31,2008,2008,Brain and Other Nervous System,31010-31040,Female,F,74
,Nebraska,31,2008,2008,Brain and Other Nervous System,31010-31040,Male,M,65
,Nebraska,31,2008,2008,Breast,26000,Female,F,1337
,Nebraska,31,2008,2008,Cervix Uteri,27010,Female,F,53
,Nebraska,31,2008,2008,Colon and Rectum,21041-21052,Female,F,503
,Nebraska,31,2008,2008,Colon and Rectum,21041-21052,Male,M,546
,Nebraska,31,2008,2008,Corpus Uteri,27020,Female,F,255
,Nebraska,31,2008,2008,Esophagus,21010,Female,F,22
,Nebraska,31,2008,2008,Esophagus,21010,Male,M,85
,Nebraska,31,2008,2008,Kidney and Renal Pelvis,29020,Female,F,156
,Nebraska,31,2008,2008,Kidney and Renal Pelvis,29020,Male,M,216
,Nebraska,31,2008,2008,Larynx,22020,Female,F,16
,Nebraska,31,2008,2008,Larynx,22020,Male,M,47
,Nebraska,31,2008,2008,Leukemias,35011-35043,Female,F,131
,Nebraska,31,2008,2008,Leukemias,35011-35043,Male,M,153
,Nebraska,31,2008,2008,Liver,21071,Female,F,25
,Nebraska,31,2008,2008,Liver,21071,Male,M,64
,Nebraska,31,2008,2008,Lung and Bronchus,22030,Female,F,574
,Nebraska,31,2008,2008,Lung and Bronchus,22030,Male,M,640
,Nebraska,31,2008,2008,Melanoma of the Skin,25010,Female,F,151
,Nebraska,31,2008,2008,Melanoma of the Skin,25010,Male,M,202
,Nebraska,31,2008,2008,Myeloma,34000,Female,F,52
,Nebraska,31,2008,2008,Myeloma,34000,Male,M,72
,Nebraska,31,2008,2008,Non-Hodgkin Lymphoma,33041-33042,Female,F,192
,Nebraska,31,2008,2008,Non-Hodgkin Lymphoma,33041-33042,Male,M,199
,Nebraska,31,2008,2008,Oral Cavity and Pharynx,20010-20100,Female,F,75
,Nebraska,31,2008,2008,Oral Cavity and Pharynx,20010-20100,Male,M,166
,Nebraska,31,2008,2008,Ovary,27040,Female,F,129
,Nebraska,31,2008,2008,Pancreas,21100,Female,F,128
,Nebraska,31,2008,2008,Pancreas,21100,Male,M,129
,Nebraska,31,2008,2008,Prostate,28010,Male,M,1358
,Nebraska,31,2008,2008,Stomach,21020,Female,F,35
,Nebraska,31,2008,2008,Stomach,21020,Male,M,58
,Nebraska,31,2008,2008,Thyroid,32010,Female,F,185
,Nebraska,31,2008,2008,Thyroid,32010,Male,M,56
,Nebraska,31,2008,2008,Urinary Bladder invasive and in situ,29010,Female,F,87
,Nebraska,31,2008,2008,Urinary Bladder invasive and in situ,29010,Male,M,318
,Nebraska,31,2009,2009,Brain and Other Nervous System,31010-31040,Female,F,57
,Nebraska,31,2009,2009,Brain and Other Nervous System,31010-31040,Male,M,80
,Nebraska,31,2009,2009,Breast,26000,Female,F,1255
,Nebraska,31,2009,2009,Cervix Uteri,27010,Female,F,73
,Nebraska,31,2009,2009,Colon and Rectum,21041-21052,Female,F,455
,Nebraska,31,2009,2009,Colon and Rectum,21041-21052,Male,M,493
,Nebraska,31,2009,2009,Corpus Uteri,27020,Female,F,276
,Nebraska,31,2009,2009,Esophagus,21010,Female,F,24
,Nebraska,31,2009,2009,Esophagus,21010,Male,M,81
,Nebraska,31,2009,2009,Kidney and Renal Pelvis,29020,Female,F,125
,Nebraska,31,2009,2009,Kidney and Renal Pelvis,29020,Male,M,230
,Nebraska,31,2009,2009,Larynx,22020,Female,F,16
,Nebraska,31,2009,2009,Larynx,22020,Male,M,57
,Nebraska,31,2009,2009,Leukemias,35011-35043,Female,F,121
,Nebraska,31,2009,2009,Leukemias,35011-35043,Male,M,157
,Nebraska,31,2009,2009,Liver,21071,Female,F,18
,Nebraska,31,2009,2009,Liver,21071,Male,M,68
,Nebraska,31,2009,2009,Lung and Bronchus,22030,Female,F,519
,Nebraska,31,2009,2009,Lung and Bronchus,22030,Male,M,636
,Nebraska,31,2009,2009,Melanoma of the Skin,25010,Female,F,156
,Nebraska,31,2009,2009,Melanoma of the Skin,25010,Male,M,201
,Nebraska,31,2009,2009,Myeloma,34000,Female,F,61
,Nebraska,31,2009,2009,Myeloma,34000,Male,M,70
,Nebraska,31,2009,2009,Non-Hodgkin Lymphoma,33041-33042,Female,F,194
,Nebraska,31,2009,2009,Non-Hodgkin Lymphoma,33041-33042,Male,M,224
,Nebraska,31,2009,2009,Oral Cavity and Pharynx,20010-20100,Female,F,55
,Nebraska,31,2009,2009,Oral Cavity and Pharynx,20010-20100,Male,M,165
,Nebraska,31,2009,2009,Ovary,27040,Female,F,106
,Nebraska,31,2009,2009,Pancreas,21100,Female,F,118
,Nebraska,31,2009,2009,Pancreas,21100,Male,M,113
,Nebraska,31,2009,2009,Prostate,28010,Male,M,1194
,Nebraska,31,2009,2009,Stomach,21020,Female,F,28
,Nebraska,31,2009,2009,Stomach,21020,Male,M,72
,Nebraska,31,2009,2009,Thyroid,32010,Female,F,208
,Nebraska,31,2009,2009,Thyroid,32010,Male,M,54
,Nebraska,31,2009,2009,Urinary Bladder invasive and in situ,29010,Female,F,99
,Nebraska,31,2009,2009,Urinary Bladder invasive and in situ,29010,Male,M,295
,Nebraska,31,2010,2010,Brain and Other Nervous System,31010-31040,Female,F,71
,Nebraska,31,2010,2010,Brain and Other Nervous System,31010-31040,Male,M,78
,Nebraska,31,2010,2010,Breast,26000,Female,F,1262
,Nebraska,31,2010,2010,Cervix Uteri,27010,Female,F,56
,Nebraska,31,2010,2010,Colon and Rectum,21041-21052,Female,F,489
,Nebraska,31,2010,2010,Colon and Rectum,21041-21052,Male,M,459
,Nebraska,31,2010,2010,Corpus Uteri,27020,Female,F,251
,Nebraska,31,2010,2010,Esophagus,21010,Female,F,18
,Nebraska,31,2010,2010,Esophagus,21010,Male,M,78
,Nebraska,31,2010,2010,Gallbladder,21080,Female,F,18
,Nebraska,31,2010,2010,Kidney and Renal Pelvis,29020,Female,F,131
,Nebraska,31,2010,2010,Kidney and Renal Pelvis,29020,Male,M,230
,Nebraska,31,2010,2010,Larynx,22020,Male,M,58
,Nebraska,31,2010,2010,Leukemias,35011-35043,Female,F,131
,Nebraska,31,2010,2010,Leukemias,35011-35043,Male,M,179
,Nebraska,31,2010,2010,Liver,21071,Female,F,26
,Nebraska,31,2010,2010,Liver,21071,Male,M,79
,Nebraska,31,2010,2010,Lung and Bronchus,22030,Female,F,566
,Nebraska,31,2010,2010,Lung and Bronchus,22030,Male,M,661
,Nebraska,31,2010,2010,Melanoma of the Skin,25010,Female,F,164
,Nebraska,31,2010,2010,Melanoma of the Skin,25010,Male,M,188
,Nebraska,31,2010,2010,Myeloma,34000,Female,F,63
,Nebraska,31,2010,2010,Myeloma,34000,Male,M,68
,Nebraska,31,2010,2010,Non-Hodgkin Lymphoma,33041-33042,Female,F,203
,Nebraska,31,2010,2010,Non-Hodgkin Lymphoma,33041-33042,Male,M,223
,Nebraska,31,2010,2010,Oral Cavity and Pharynx,20010-20100,Female,F,92
,Nebraska,31,2010,2010,Oral Cavity and Pharynx,20010-20100,Male,M,154
,Nebraska,31,2010,2010,Ovary,27040,Female,F,118
,Nebraska,31,2010,2010,Pancreas,21100,Female,F,121
,Nebraska,31,2010,2010,Pancreas,21100,Male,M,112
,Nebraska,31,2010,2010,Prostate,28010,Male,M,1328
,Nebraska,31,2010,2010,Stomach,21020,Female,F,51
,Nebraska,31,2010,2010,Stomach,21020,Male,M,76
,Nebraska,31,2010,2010,Thyroid,32010,Female,F,192
,Nebraska,31,2010,2010,Thyroid,32010,Male,M,63
,Nebraska,31,2010,2010,Urinary Bladder invasive and in situ,29010,Female,F,95
,Nebraska,31,2010,2010,Urinary Bladder invasive and in situ,29010,Male,M,334
,Nebraska,31,2011,2011,Brain and Other Nervous System,31010-31040,Female,F,69
,Nebraska,31,2011,2011,Brain and Other Nervous System,31010-31040,Male,M,90
,Nebraska,31,2011,2011,Breast,26000,Female,F,1325
,Nebraska,31,2011,2011,Cervix Uteri,27010,Female,F,68
,Nebraska,31,2011,2011,Colon and Rectum,21041-21052,Female,F,459
,Nebraska,31,2011,2011,Colon and Rectum,21041-21052,Male,M,462
,Nebraska,31,2011,2011,Corpus Uteri,27020,Female,F,309
,Nebraska,31,2011,2011,Esophagus,21010,Female,F,17
,Nebraska,31,2011,2011,Esophagus,21010,Male,M,87
,Nebraska,31,2011,2011,Gallbladder,21080,Female,F,23
,Nebraska,31,2011,2011,Kidney and Renal Pelvis,29020,Female,F,103
,Nebraska,31,2011,2011,Kidney and Renal Pelvis,29020,Male,M,220
,Nebraska,31,2011,2011,Larynx,22020,Male,M,58
,Nebraska,31,2011,2011,Leukemias,35011-35043,Female,F,120
,Nebraska,31,2011,2011,Leukemias,35011-35043,Male,M,178
,Nebraska,31,2011,2011,Liver,21071,Female,F,19
,Nebraska,31,2011,2011,Liver,21071,Male,M,73
,Nebraska,31,2011,2011,Lung and Bronchus,22030,Female,F,529
,Nebraska,31,2011,2011,Lung and Bronchus,22030,Male,M,648
,Nebraska,31,2011,2011,Melanoma of the Skin,25010,Female,F,179
,Nebraska,31,2011,2011,Melanoma of the Skin,25010,Male,M,211
,Nebraska,31,2011,2011,Myeloma,34000,Female,F,62
,Nebraska,31,2011,2011,Myeloma,34000,Male,M,79
,Nebraska,31,2011,2011,Non-Hodgkin Lymphoma,33041-33042,Female,F,204
,Nebraska,31,2011,2011,Non-Hodgkin Lymphoma,33041-33042,Male,M,234
,Nebraska,31,2011,2011,Oral Cavity and Pharynx,20010-20100,Female,F,70
,Nebraska,31,2011,2011,Oral Cavity and Pharynx,20010-20100,Male,M,181
,Nebraska,31,2011,2011,Ovary,27040,Female,F,96
,Nebraska,31,2011,2011,Pancreas,21100,Female,F,107
,Nebraska,31,2011,2011,Pancreas,21100,Male,M,124
,Nebraska,31,2011,2011,Prostate,28010,Male,M,1292
,Nebraska,31,2011,2011,Stomach,21020,Female,F,32
,Nebraska,31,2011,2011,Stomach,21020,Male,M,85
,Nebraska,31,2011,2011,Thyroid,32010,Female,F,192
,Nebraska,31,2011,2011,Thyroid,32010,Male,M,57
,Nebraska,31,2011,2011,Urinary Bladder invasive and in situ,29010,Female,F,96
,Nebraska,31,2011,2011,Urinary Bladder invasive and in situ,29010,Male,M,369
,Nebraska,31,2012,2012,Brain and Other Nervous System,31010-31040,Female,F,60
,Nebraska,31,2012,2012,Brain and Other Nervous System,31010-31040,Male,M,77
,Nebraska,31,2012,2012,Breast,26000,Female,F,1296
,Nebraska,31,2012,2012,Cervix Uteri,27010,Female,F,59
,Nebraska,31,2012,2012,Colon and Rectum,21041-21052,Female,F,423
,Nebraska,31,2012,2012,Colon and Rectum,21041-21052,Male,M,480
,Nebraska,31,2012,2012,Corpus Uteri,27020,Female,F,282
,Nebraska,31,2012,2012,Esophagus,21010,Female,F,21
,Nebraska,31,2012,2012,Esophagus,21010,Male,M,98
,Nebraska,31,2012,2012,Kidney and Renal Pelvis,29020,Female,F,118
,Nebraska,31,2012,2012,Kidney and Renal Pelvis,29020,Male,M,210
,Nebraska,31,2012,2012,Larynx,22020,Male,M,60
,Nebraska,31,2012,2012,Leukemias,35011-35043,Female,F,117
,Nebraska,31,2012,2012,Leukemias,35011-35043,Male,M,191
,Nebraska,31,2012,2012,Liver,21071,Female,F,23
,Nebraska,31,2012,2012,Liver,21071,Male,M,84
,Nebraska,31,2012,2012,Lung and Bronchus,22030,Female,F,567
,Nebraska,31,2012,2012,Lung and Bronchus,22030,Male,M,700
,Nebraska,31,2012,2012,Melanoma of the Skin,25010,Female,F,151
,Nebraska,31,2012,2012,Melanoma of the Skin,25010,Male,M,212
,Nebraska,31,2012,2012,Myeloma,34000,Female,F,53
,Nebraska,31,2012,2012,Myeloma,34000,Male,M,91
,Nebraska,31,2012,2012,Non-Hodgkin Lymphoma,33041-33042,Female,F,193
,Nebraska,31,2012,2012,Non-Hodgkin Lymphoma,33041-33042,Male,M,216
,Nebraska,31,2012,2012,Oral Cavity and Pharynx,20010-20100,Female,F,62
,Nebraska,31,2012,2012,Oral Cavity and Pharynx,20010-20100,Male,M,145
,Nebraska,31,2012,2012,Ovary,27040,Female,F,119
,Nebraska,31,2012,2012,Pancreas,21100,Female,F,124
,Nebraska,31,2012,2012,Pancreas,21100,Male,M,150
,Nebraska,31,2012,2012,Prostate,28010,Male,M,1153
,Nebraska,31,2012,2012,Stomach,21020,Female,F,25
,Nebraska,31,2012,2012,Stomach,21020,Male,M,60
,Nebraska,31,2012,2012,Thyroid,32010,Female,F,200
,Nebraska,31,2012,2012,Thyroid,32010,Male,M,72
,Nebraska,31,2012,2012,Urinary Bladder invasive and in situ,29010,Female,F,96
,Nebraska,31,2012,2012,Urinary Bladder invasive and in situ,29010,Male,M,342
,Nebraska,31,2013,2013,Brain and Other Nervous System,31010-31040,Female,F,61
,Nebraska,31,2013,2013,Brain and Other Nervous System,31010-31040,Male,M,77
,Nebraska,31,2013,2013,Breast,26000,Female,F,1328
,Nebraska,31,2013,2013,Breast,26000,Male,M,17
,Nebraska,31,2013,2013,Cervix Uteri,27010,Female,F,67
,Nebraska,31,2013,2013,Colon and Rectum,21041-21052,Female,F,397
,Nebraska,31,2013,2013,Colon and Rectum,21041-21052,Male,M,475
,Nebraska,31,2013,2013,Corpus Uteri,27020,Female,F,304
,Nebraska,31,2013,2013,Esophagus,21010,Female,F,20
,Nebraska,31,2013,2013,Esophagus,21010,Male,M,79
,Nebraska,31,2013,2013,Kidney and Renal Pelvis,29020,Female,F,136
,Nebraska,31,2013,2013,Kidney and Renal Pelvis,29020,Male,M,213
,Nebraska,31,2013,2013,Larynx,22020,Female,F,19
,Nebraska,31,2013,2013,Larynx,22020,Male,M,44
,Nebraska,31,2013,2013,Leukemias,35011-35043,Female,F,123
,Nebraska,31,2013,2013,Leukemias,35011-35043,Male,M,184
,Nebraska,31,2013,2013,Liver,21071,Female,F,25
,Nebraska,31,2013,2013,Liver,21071,Male,M,77
,Nebraska,31,2013,2013,Lung and Bronchus,22030,Female,F,619
,Nebraska,31,2013,2013,Lung and Bronchus,22030,Male,M,703
,Nebraska,31,2013,2013,Melanoma of the Skin,25010,Female,F,221
,Nebraska,31,2013,2013,Melanoma of the Skin,25010,Male,M,254
,Nebraska,31,2013,2013,Myeloma,34000,Female,F,53
,Nebraska,31,2013,2013,Myeloma,34000,Male,M,72
,Nebraska,31,2013,2013,Non-Hodgkin Lymphoma,33041-33042,Female,F,203
,Nebraska,31,2013,2013,Non-Hodgkin Lymphoma,33041-33042,Male,M,250
,Nebraska,31,2013,2013,Oral Cavity and Pharynx,20010-20100,Female,F,73
,Nebraska,31,2013,2013,Oral Cavity and Pharynx,20010-20100,Male,M,177
,Nebraska,31,2013,2013,Ovary,27040,Female,F,130
,Nebraska,31,2013,2013,Pancreas,21100,Female,F,125
,Nebraska,31,2013,2013,Pancreas,21100,Male,M,134
,Nebraska,31,2013,2013,Prostate,28010,Male,M,1163
,Nebraska,31,2013,2013,Stomach,21020,Female,F,28
,Nebraska,31,2013,2013,Stomach,21020,Male,M,74
,Nebraska,31,2013,2013,Thyroid,32010,Female,F,207
,Nebraska,31,2013,2013,Thyroid,32010,Male,M,69
,Nebraska,31,2013,2013,Urinary Bladder invasive and in situ,29010,Female,F,98
,Nebraska,31,2013,2013,Urinary Bladder invasive and in situ,29010,Male,M,341
,Nebraska,31,2014,2014,Brain and Other Nervous System,31010-31040,Female,F,64
,Nebraska,31,2014,2014,Brain and Other Nervous System,31010-31040,Male,M,83
